frame,time,player_pos_x,player_pos_y,player_pos_z,player_up_x,player_up_y,player_up_z,rel_r_hand_x,rel_r_hand_y,rel_r_hand_z,r_hand_up_x,r_hand_up_y,r_hand_up_z,gaze_vec_x,gaze_vec_y,gaze_vec_z,gaze_p_x,gaze_p_y,gaze_p_z,obj_tag,obj_interacted_with,gaze_to_screen_x,gaze_to_screen_y,gaze_to_screen_z,obj_interacted_with
1;08-04-2022 16:06:04 29;-2,0061;1,2838;1,3208;-0,0127;0,9611;0,2760;0,1117;-0,1709;0,4089;0,2775;0,8442;-0,4585;-1,0000;-1,0000;-1,0000;Infinity;Infinity;Infinity;0;0,0000;0,0000;0,0000;0
2;08-04-2022 16:06:04 45;-2,0064;1,2841;1,3210;-0,0135;0,9618;0,2736;0,1118;-0,1743;0,4088;0,3034;0,8389;-0,4519;-1,0000;-1,0000;-1,0000;Infinity;Infinity;Infinity;0;0,0000;0,0000;0,0000;0
3;08-04-2022 16:06:04 53;-2,0069;1,2843;1,3215;-0,0153;0,9629;0,2695;0,1130;-0,1774;0,4077;0,3087;0,8374;-0,4511;-1,0000;-1,0000;-1,0000;Infinity;Infinity;Infinity;0;0,0000;0,0000;0,0000;0
4;08-04-2022 16:06:04 63;-2,0072;1,2842;1,3216;-0,0163;0,9634;0,2675;0,1135;-0,1792;0,4073;0,3073;0,8369;-0,4530;0,0587;0,1965;0,9787;-1,9760;1,0710;2,2380;5;1.269,4120;1.414,5960;0,9400;0
5;08-04-2022 16:06:04 74;-2,0074;1,2840;1,3218;-0,0171;0,9640;0,2652;0,1134;-0,1807;0,4067;0,2892;0,8413;-0,4567;0,0382;0,2079;0,9774;-1,9760;1,0710;2,2380;5;1.270,8170;1.412,2070;0,9399;0
6;08-04-2022 16:06:04 85;-2,0077;1,2837;1,3219;-0,0177;0,9645;0,2636;0,1132;-0,1821;0,4070;0,2699;0,8473;-0,4574;0,0241;0,2080;0,9778;-1,9760;1,0710;2,2380;5;1.271,9230;1.410,7070;0,9397;0
7;08-04-2022 16:06:04 97;-2,0083;1,2835;1,3221;-0,0186;0,9649;0,2621;0,1132;-0,1836;0,4071;0,2597;0,8505;-0,4574;0,0653;0,1864;0,9803;-1,9760;1,0710;2,2380;5;1.273,0270;1.409,2550;0,9395;0
8;08-04-2022 16:06:04 107;-2,0086;1,2831;1,3222;-0,0193;0,9650;0,2617;0,1133;-0,1842;0,4076;0,2595;0,8521;-0,4544;0,0656;0,1878;0,9800;-1,9760;1,0710;2,2380;5;1.273,5730;1.409,1580;0,9394;0
9;08-04-2022 16:06:04 118;-2,0091;1,2828;1,3223;-0,0204;0,9649;0,2620;0,1136;-0,1850;0,4084;0,2635;0,8539;-0,4488;0,0666;0,1830;0,9809;-1,9760;1,0710;2,2380;5;1.274,8120;1.409,7160;0,9391;0
10;08-04-2022 16:06:04 129;-2,0096;1,2825;1,3224;-0,0216;0,9648;0,2622;0,1134;-0,1855;0,4094;0,2674;0,8569;-0,4408;0,0666;0,1790;0,9816;-1,9760;1,0710;2,2380;5;1.275,5420;1.410,2810;0,9390;0
