frame,time,player_pos_x,player_pos_y,player_pos_z,player_up_x,player_up_y,player_up_z,rel_r_hand_x,rel_r_hand_y,rel_r_hand_z,r_hand_up_x,r_hand_up_y,r_hand_up_z,gaze_vec_x,gaze_vec_y,gaze_vec_z,gaze_p_x,gaze_p_y,gaze_p_z,obj_tag,obj_interacted_with,gaze_to_screen_x,gaze_to_screen_y,gaze_to_screen_z,obj_interacted_with
775,08-04-2022 13:29:46 776,-1,9713,1,2593,1,3781,0,0599,0,9040,0,4232,0,1291,-0,0022,0,3607,-0,0133,0,6514,-0,7586,-0,0643,-0,1377,0,9884,-1,9770,0,6420,2,2010,8,1.066,0170,1.144,0100,0,9949,0
776,08-04-2022 13:29:46 787,-1,9711,1,2589,1,3788,0,0610,0,9033,0,4246,0,1292,-0,0045,0,3642,-0,0215,0,6583,-0,7525,-0,0714,-0,1368,0,9880,-1,9770,0,6420,2,2010,8,1.066,4240,1.145,5160,0,9944,0
777,08-04-2022 13:29:46 799,-1,9711,1,2586,1,3796,0,0622,0,9026,0,4259,0,1274,-0,0063,0,3673,-0,0362,0,6639,-0,7469,-0,0827,-0,1319,0,9878,-1,9770,0,6420,2,2010,8,1.067,2010,1.147,0210,0,9940,0
778,08-04-2022 13:29:46 810,-1,9709,1,2583,1,3803,0,0635,0,9019,0,4273,0,1261,-0,0081,0,3703,-0,0496,0,6692,-0,7414,-0,0893,-0,1300,0,9875,-1,9770,0,6420,2,2010,8,1.067,9360,1.148,6000,0,9937,0
779,08-04-2022 13:29:46 821,-1,9708,1,2580,1,3811,0,0650,0,9013,0,4283,0,1243,-0,0099,0,3730,-0,0680,0,6728,-0,7367,-0,0891,-0,1291,0,9876,-1,9770,0,6420,2,2010,8,1.068,5260,1.149,7610,0,9932,0
780,08-04-2022 13:29:46 832,-1,9706,1,2577,1,3819,0,0663,0,9007,0,4293,0,1231,-0,0119,0,3761,-0,0797,0,6788,-0,7300,-0,0753,-0,1232,0,9895,-1,9770,0,6420,2,2010,8,1.068,7630,1.150,8530,0,9926,0
781,08-04-2022 13:29:46 843,-1,9707,1,2575,1,3828,0,0676,0,9003,0,4300,0,1218,-0,0139,0,3788,-0,0866,0,6863,-0,7222,-0,0729,-0,1234,0,9897,-1,9770,0,6420,2,2010,8,1.069,3130,1.151,3630,0,9919,0
782,08-04-2022 13:29:46 854,-1,9706,1,2572,1,3837,0,0687,0,9000,0,4305,0,1210,-0,0161,0,3818,-0,0876,0,6949,-0,7138,-0,0661,-0,1204,0,9905,-1,9770,0,6420,2,2010,8,1.069,3930,1.151,5470,0,9911,0
783,08-04-2022 13:29:46 865,-1,9703,1,2570,1,3846,0,0698,0,8998,0,4308,0,1194,-0,0182,0,3845,-0,0886,0,7031,-0,7055,-0,0785,-0,1312,0,9882,-1,9770,0,6420,2,2010,8,1.069,3550,1.151,5550,0,9903,0
784,08-04-2022 13:29:46 876,-1,9702,1,2568,1,3856,0,0701,0,8994,0,4314,0,1181,-0,0203,0,3874,-0,0856,0,7115,-0,6975,-0,0596,-0,1339,0,9892,-1,9770,0,6420,2,2010,8,1.069,1970,1.151,9420,0,9894,0
785,08-04-2022 13:29:46 887,-1,9705,1,2566,1,3867,0,0703,0,8990,0,4322,0,1174,-0,0226,0,3904,-0,0851,0,7182,-0,6906,-0,0313,-0,1581,0,9869,-1,9770,0,6420,2,2010,8,1.069,7500,1.152,4640,0,9886,0
786,08-04-2022 13:29:46 898,-1,9705,1,2562,1,3877,0,0699,0,8985,0,4334,0,1157,-0,0250,0,3934,-0,0888,0,7231,-0,6850,-0,0343,-0,1620,0,9862,-1,9770,0,6420,2,2010,8,1.069,4970,1.153,5230,0,9878,0
787,08-04-2022 13:29:46 910,-1,9708,1,2560,1,3887,0,0693,0,8977,0,4351,0,1141,-0,0273,0,3968,-0,0965,0,7269,-0,6799,-0,0323,-0,1633,0,9860,-1,9770,0,6420,2,2010,8,1.069,5850,1.155,1520,0,9872,0
788,08-04-2022 13:29:46 921,-1,9708,1,2555,1,3897,0,0683,0,8969,0,4368,0,1125,-0,0296,0,4002,-0,1042,0,7313,-0,6741,-0,0162,-0,1602,0,9869,-1,9770,0,6420,2,2010,8,1.069,4240,1.157,0220,0,9864,0
789,08-04-2022 13:29:46 931,-1,9708,1,2551,1,3907,0,0675,0,8960,0,4388,0,1114,-0,0318,0,4039,-0,1106,0,7369,-0,6669,0,0130,-0,1430,0,9896,-1,9770,0,6420,2,2010,8,1.069,2820,1.159,1240,0,9858,0
790,08-04-2022 13:29:46 943,-1,9711,1,2548,1,3918,0,0665,0,8954,0,4404,0,1102,-0,0343,0,4079,-0,1161,0,7437,-0,6584,0,0148,-0,1418,0,9898,-1,9770,0,6420,2,2010,8,1.069,3640,1.160,6130,0,9850,0
791,08-04-2022 13:29:46 954,-1,9711,1,2544,1,3929,0,0661,0,8947,0,4418,0,1097,-0,0366,0,4120,-0,1185,0,7514,-0,6491,0,0099,-0,1434,0,9896,-1,9770,0,6420,2,2010,8,1.069,2350,1.162,0410,0,9842,0
792,08-04-2022 13:29:46 965,-1,9708,1,2538,1,3940,0,0658,0,8943,0,4425,0,1082,-0,0391,0,4157,-0,1211,0,7589,-0,6399,-0,0104,-0,1539,0,9880,-1,9770,0,6420,2,2010,8,1.069,2040,1.162,7080,0,9830,0
793,08-04-2022 13:29:46 976,-1,9710,1,2534,1,3953,0,0656,0,8938,0,4437,0,1075,-0,0421,0,4202,-0,1240,0,7652,-0,6317,-0,0094,-0,1494,0,9887,-1,9770,0,6420,2,2010,8,1.069,3300,1.163,6590,0,9820,0
794,08-04-2022 13:29:46 987,-1,9713,1,2530,1,3966,0,0654,0,8931,0,4451,0,1067,-0,0444,0,4240,-0,1297,0,7702,-0,6245,-0,0104,-0,1519,0,9883,-1,9770,0,6420,2,2010,8,1.070,2010,1.165,0170,0,9811,0
795,08-04-2022 13:29:46 998,-1,9717,1,2526,1,3980,0,0652,0,8923,0,4468,0,1058,-0,0472,0,4280,-0,1389,0,7739,-0,6179,-0,0259,-0,1539,0,9877,-1,9770,0,6420,2,2010,8,1.071,2400,1.166,4420,0,9801,0
796,08-04-2022 13:29:47 10,-1,9720,1,2521,1,3994,0,0649,0,8914,0,4486,0,1049,-0,0498,0,4322,-0,1478,0,7776,-0,6112,-0,0353,-0,1556,0,9872,-1,9770,0,6420,2,2010,8,1.072,1910,1.168,3400,0,9792,0
797,08-04-2022 13:29:47 20,-1,9723,1,2516,1,4009,0,0640,0,8906,0,4503,0,1040,-0,0525,0,4362,-0,1549,0,7820,-0,6037,-0,0368,-0,1542,0,9874,-1,9770,0,6420,2,2010,8,1.072,8660,1.169,9100,0,9781,0
798,08-04-2022 13:29:47 32,-1,9726,1,2510,1,4025,0,0630,0,8898,0,4519,0,1032,-0,0551,0,4405,-0,1582,0,7882,-0,5947,-0,0334,-0,1515,0,9879,-1,9770,0,6420,2,2010,8,1.073,6980,1.171,3690,0,9768,0
799,08-04-2022 13:29:47 43,-1,9732,1,2504,1,4043,0,0616,0,8891,0,4536,0,1029,-0,0577,0,4448,-0,1593,0,7954,-0,5848,-0,0368,-0,1530,0,9875,-1,9770,0,6420,2,2010,8,1.074,4170,1.172,7470,0,9754,0
800,08-04-2022 13:29:47 54,-1,9735,1,2498,1,4060,0,0603,0,8883,0,4553,0,1024,-0,0601,0,4492,-0,1602,0,8021,-0,5753,-0,0426,-0,1401,0,9892,-1,9770,0,6420,2,2010,8,1.074,9470,1.174,2800,0,9740,0
801,08-04-2022 13:29:47 65,-1,9736,1,2491,1,4077,0,0591,0,8872,0,4576,0,1018,-0,0621,0,4535,-0,1617,0,8086,-0,5657,0,0127,-0,1451,0,9893,-1,9770,0,6420,2,2010,8,1.075,1600,1.176,5860,0,9727,0
802,08-04-2022 13:29:47 76,-1,9739,1,2485,1,4096,0,0581,0,8859,0,4602,0,1014,-0,0641,0,4581,-0,1659,0,8140,-0,5567,0,0194,-0,1460,0,9891,-1,9770,0,6420,2,2010,8,1.075,4740,1.179,1370,0,9713,0
803,08-04-2022 13:29:47 87,-1,9741,1,2479,1,4115,0,0573,0,8846,0,4629,0,1008,-0,0661,0,4625,-0,1716,0,8184,-0,5484,0,0191,-0,1447,0,9893,-1,9770,0,6420,2,2010,8,1.076,1280,1.181,7330,0,9700,0
804,08-04-2022 13:29:47 98,-1,9743,1,2472,1,4134,0,0568,0,8833,0,4653,0,1001,-0,0680,0,4667,-0,1806,0,8208,-0,5419,0,0150,-0,1457,0,9892,-1,9770,0,6420,2,2010,8,1.076,5040,1.184,0530,0,9685,0
805,08-04-2022 13:29:47 110,-1,9746,1,2465,1,4154,0,0564,0,8821,0,4676,0,0994,-0,0699,0,4708,-0,1904,0,8232,-0,5349,0,0129,-0,1453,0,9893,-1,9770,0,6420,2,2010,8,1.076,8440,1.186,1520,0,9668,0
806,08-04-2022 13:29:47 120,-1,9749,1,2458,1,4176,0,0563,0,8810,0,4697,0,0987,-0,0716,0,4748,-0,2034,0,8247,-0,5277,0,0104,-0,1451,0,9893,-1,9770,0,6420,2,2010,8,1.077,6030,1.188,0670,0,9652,0
807,08-04-2022 13:29:47 131,-1,9751,1,2452,1,4197,0,0564,0,8799,0,4718,0,0982,-0,0733,0,4789,-0,2110,0,8279,-0,5197,-0,0088,-0,1353,0,9908,-1,9770,0,6420,2,2010,8,1.078,0060,1.189,8380,0,9634,0
808,08-04-2022 13:29:47 143,-1,9756,1,2446,1,4219,0,0563,0,8788,0,4738,0,0984,-0,0748,0,4829,-0,2161,0,8314,-0,5120,-0,0174,-0,1325,0,9910,-1,9770,0,6420,2,2010,8,1.079,1980,1.191,4850,0,9618,0
809,08-04-2022 13:29:47 154,-1,9757,1,2439,1,4241,0,0563,0,8778,0,4756,0,0978,-0,0762,0,4870,-0,2213,0,8346,-0,5045,-0,0253,-0,1279,0,9915,-1,9770,0,6420,2,2010,8,1.079,6430,1.192,8380,0,9600,0
810,08-04-2022 13:29:47 165,-1,9759,1,2433,1,4264,0,0562,0,8770,0,4772,0,0975,-0,0778,0,4908,-0,2279,0,8366,-0,4982,0,0017,-0,1364,0,9906,-1,9770,0,6420,2,2010,8,1.080,1390,1.193,6860,0,9579,0
811,08-04-2022 13:29:47 176,-1,9760,1,2427,1,4287,0,0561,0,8765,0,4782,0,0962,-0,0799,0,4949,-0,2372,0,8378,-0,4918,0,0031,-0,1337,0,9910,-1,9770,0,6420,2,2010,8,1.080,7950,1.193,9300,0,9559,0
812,08-04-2022 13:29:47 187,-1,9762,1,2423,1,4311,0,0560,0,8760,0,4791,0,0953,-0,0820,0,4988,-0,2485,0,8374,-0,4868,0,0085,-0,1445,0,9895,-1,9770,0,6420,2,2010,8,1.081,1780,1.193,8340,0,9538,0
813,08-04-2022 13:29:47 198,-1,9766,1,2418,1,4337,0,0561,0,8753,0,4802,0,0948,-0,0840,0,5026,-0,2629,0,8351,-0,4833,-0,0115,-0,1305,0,9914,-1,9770,0,6420,2,2010,8,1.081,9310,1.194,0050,0,9517,0
814,08-04-2022 13:29:47 209,-1,9766,1,2412,1,4361,0,0566,0,8747,0,4814,0,0932,-0,0854,0,5063,-0,2755,0,8337,-0,4787,-0,0069,-0,1328,0,9911,-1,9770,0,6420,2,2010,8,1.082,1680,1.194,3720,0,9496,0
815,08-04-2022 13:29:47 221,-1,9767,1,2406,1,4385,0,0572,0,8739,0,4827,0,0926,-0,0866,0,5101,-0,2843,0,8338,-0,4733,-0,0155,-0,1270,0,9918,-1,9770,0,6420,2,2010,8,1.082,3400,1.194,8690,0,9474,0
816,08-04-2022 13:29:47 232,-1,9767,1,2399,1,4410,0,0579,0,8730,0,4842,0,0922,-0,0878,0,5139,-0,2900,0,8349,-0,4678,-0,0413,-0,1214,0,9917,-1,9770,0,6420,2,2010,8,1.082,6390,1.195,6640,0,9453,0
817,08-04-2022 13:29:47 243,-1,9768,1,2393,1,4435,0,0588,0,8721,0,4858,0,0918,-0,0887,0,5177,-0,2964,0,8355,-0,4627,-0,0409,-0,1207,0,9918,-1,9770,0,6420,2,2010,8,1.082,8040,1.196,4820,0,9431,0
818,08-04-2022 13:29:47 254,-1,9767,1,2387,1,4460,0,0597,0,8711,0,4875,0,0909,-0,0892,0,5213,-0,3016,0,8364,-0,4576,-0,0395,-0,1192,0,9921,-1,9770,0,6420,2,2010,8,1.083,0500,1.197,5520,0,9410,0
819,08-04-2022 13:29:47 265,-1,9765,1,2379,1,4485,0,0605,0,8700,0,4892,0,0903,-0,0898,0,5250,-0,3077,0,8371,-0,4524,-0,0285,-0,1247,0,9918,-1,9770,0,6420,2,2010,8,1.083,1680,1.198,6070,0,9388,0
820,08-04-2022 13:29:47 276,-1,9764,1,2373,1,4510,0,0616,0,8691,0,4908,0,0898,-0,0904,0,5288,-0,3146,0,8379,-0,4461,-0,0198,-0,1534,0,9879,-1,9770,0,6420,2,2010,8,1.083,4680,1.199,4530,0,9366,0
821,08-04-2022 13:29:47 287,-1,9765,1,2367,1,4536,0,0627,0,8682,0,4923,0,0899,-0,0912,0,5328,-0,3221,0,8383,-0,4400,-0,0208,-0,1555,0,9876,-1,9770,0,6420,2,2010,8,1.083,9320,1.199,9560,0,9344,0
822,08-04-2022 13:29:47 298,-1,9764,1,2361,1,4562,0,0640,0,8674,0,4935,0,0891,-0,0919,0,5364,-0,3301,0,8380,-0,4345,-0,0777,-0,1451,0,9863,-1,9770,0,6420,2,2010,8,1.083,8820,1.200,3410,0,9320,0
823,08-04-2022 13:29:47 309,-1,9762,1,2354,1,4588,0,0652,0,8666,0,4947,0,0880,-0,0928,0,5402,-0,3377,0,8374,-0,4297,-0,0840,-0,1448,0,9859,-1,9770,0,6420,2,2010,8,1.083,5320,1.200,6960,0,9296,0
824,08-04-2022 13:29:47 320,-1,9761,1,2346,1,4615,0,0665,0,8658,0,4960,0,0869,-0,0934,0,5437,-0,3461,0,8359,-0,4260,-0,0841,-0,1425,0,9862,-1,9770,0,6420,2,2010,8,1.083,1110,1.201,0910,0,9272,0
825,08-04-2022 13:29:47 332,-1,9759,1,2339,1,4640,0,0674,0,8649,0,4975,0,0861,-0,0941,0,5478,-0,3561,0,8336,-0,4223,-0,0873,-0,1443,0,9857,-1,9770,0,6420,2,2010,8,1.082,4480,1.201,7930,0,9248,0
826,08-04-2022 13:29:47 343,-1,9753,1,2331,1,4666,0,0687,0,8637,0,4992,0,0841,-0,0943,0,5513,-0,3671,0,8306,-0,4187,-0,0910,-0,1414,0,9858,-1,9770,0,6420,2,2010,8,1.081,0650,1.202,8530,0,9223,0
827,08-04-2022 13:29:47 354,-1,9750,1,2323,1,4692,0,0692,0,8626,0,5011,0,0827,-0,0945,0,5549,-0,3756,0,8291,-0,4141,-0,0913,-0,1426,0,9855,-1,9770,0,6420,2,2010,8,1.080,0300,1.204,1020,0,9199,0
828,08-04-2022 13:29:47 365,-1,9748,1,2315,1,4718,0,0698,0,8615,0,5030,0,0813,-0,0944,0,5584,-0,3809,0,8294,-0,4086,-0,0818,-0,1443,0,9861,-1,9770,0,6420,2,2010,8,1.079,0780,1.205,3160,0,9174,0
829,08-04-2022 13:29:47 376,-1,9746,1,2306,1,4744,0,0701,0,8605,0,5047,0,0797,-0,0944,0,5619,-0,3828,0,8315,-0,4025,-0,0810,-0,1444,0,9862,-1,9770,0,6420,2,2010,8,1.077,9630,1.206,2990,0,9149,0
830,08-04-2022 13:29:47 387,-1,9748,1,2300,1,4770,0,0705,0,8593,0,5066,0,0788,-0,0944,0,5655,-0,3824,0,8347,-0,3962,-0,0885,-0,1426,0,9858,-1,9770,0,6420,2,2010,8,1.077,5620,1.207,3420,0,9126,0
831,08-04-2022 13:29:47 398,-1,9742,1,2290,1,4797,0,0709,0,8583,0,5083,0,0773,-0,0940,0,5687,-0,3823,0,8379,-0,3896,-0,0911,-0,1428,0,9855,-1,9770,0,6420,2,2010,8,1.076,3260,1.208,4700,0,9100,0
832,08-04-2022 13:29:47 409,-1,9739,1,2282,1,4822,0,0718,0,8573,0,5098,0,0756,-0,0937,0,5719,-0,3843,0,8398,-0,3834,-0,0948,-0,1436,0,9851,-1,9770,0,6420,2,2010,8,1.075,5510,1.209,2770,0,9076,0
833,08-04-2022 13:29:47 421,-1,9737,1,2274,1,4847,0,0727,0,8564,0,5112,0,0744,-0,0932,0,5752,-0,3848,0,8422,-0,3777,-0,0891,-0,1402,0,9861,-1,9770,0,6420,2,2010,8,1.074,5680,1.209,9400,0,9051,0
834,08-04-2022 13:29:47 431,-1,9734,1,2266,1,4873,0,0740,0,8555,0,5125,0,0731,-0,0928,0,5784,-0,3865,0,8436,-0,3727,-0,0875,-0,1415,0,9861,-1,9770,0,6420,2,2010,8,1.073,4150,1.210,4160,0,9026,0
835,08-04-2022 13:29:47 443,-1,9732,1,2258,1,4898,0,0751,0,8544,0,5141,0,0717,-0,0921,0,5813,-0,3897,0,8439,-0,3688,-0,0892,-0,1417,0,9859,-1,9770,0,6420,2,2010,8,1.072,1480,1.211,3000,0,9002,0
836,08-04-2022 13:29:47 454,-1,9729,1,2250,1,4923,0,0761,0,8533,0,5159,0,0700,-0,0912,0,5842,-0,3945,0,8430,-0,3658,-0,0880,-0,1419,0,9860,-1,9770,0,6420,2,2010,8,1.070,6030,1.212,3550,0,8977,0
837,08-04-2022 13:29:47 465,-1,9723,1,2242,1,4948,0,0772,0,8522,0,5176,0,0686,-0,0903,0,5869,-0,3988,0,8425,-0,3620,-0,0586,-0,1355,0,9890,-1,9770,0,6420,2,2010,8,1.069,4030,1.213,4560,0,8953,0
838,08-04-2022 13:29:47 476,-1,9722,1,2234,1,4974,0,0778,0,8511,0,5193,0,0674,-0,0888,0,5891,-0,4002,0,8435,-0,3582,-0,0683,-0,1400,0,9878,-1,9770,0,6420,2,2010,8,1.068,5890,1.214,4460,0,8929,0
839,08-04-2022 13:29:47 487,-1,9719,1,2226,1,4999,0,0784,0,8499,0,5210,0,0663,-0,0878,0,5919,-0,3991,0,8457,-0,3543,-0,0700,-0,1398,0,9877,-1,9770,0,6420,2,2010,8,1.067,9400,1.215,4580,0,8905,0
840,08-04-2022 13:29:47 498,-1,9715,1,2217,1,5026,0,0790,0,8489,0,5226,0,0656,-0,0866,0,5940,-0,3941,0,8497,-0,3503,-0,0734,-0,1372,0,9878,-1,9770,0,6420,2,2010,8,1.067,2880,1.216,1760,0,8880,0
841,08-04-2022 13:29:47 509,-1,9712,1,2210,1,5052,0,0796,0,8480,0,5240,0,0649,-0,0857,0,5962,-0,3901,0,8531,-0,3464,-0,0784,-0,1373,0,9874,-1,9770,0,6420,2,2010,8,1.067,0220,1.216,6940,0,8856,0
842,08-04-2022 13:29:47 520,-1,9713,1,2204,1,5077,0,0802,0,8471,0,5253,0,0646,-0,0848,0,5984,-0,3863,0,8567,-0,3419,-0,0847,-0,1374,0,9869,-1,9770,0,6420,2,2010,8,1.067,0100,1.217,0540,0,8833,0
843,08-04-2022 13:29:47 536,-1,9709,1,2194,1,5113,0,0810,0,8461,0,5269,0,0629,-0,0837,0,6011,-0,3865,0,8592,-0,3353,-0,0863,-0,1366,0,9868,-1,9770,0,6420,2,2010,8,1.066,1410,1.217,2550,0,8799,0
844,08-04-2022 13:29:47 549,-1,9710,1,2190,1,5132,0,0812,0,8455,0,5278,0,0615,-0,0834,0,6046,-0,3877,0,8606,-0,3303,-0,0782,-0,1379,0,9873,-1,9770,0,6420,2,2010,8,1.065,7960,1.217,2120,0,8782,0
845,08-04-2022 13:29:47 565,-1,9709,1,2179,1,5182,0,0818,0,8437,0,5306,0,0599,-0,0833,0,6070,-0,3889,0,8619,-0,3253,-0,0757,-0,1333,0,9882,-1,9770,0,6420,2,2010,8,1.064,3690,1.217,9840,0,8736,0
846,08-04-2022 13:29:47 576,-1,9706,1,2172,1,5208,0,0818,0,8426,0,5322,0,0584,-0,0830,0,6092,-0,3896,0,8632,-0,3211,-0,0789,-0,1333,0,9879,-1,9770,0,6420,2,2010,8,1.063,4740,1.218,7550,0,8713,0
847,08-04-2022 13:29:47 587,-1,9703,1,2164,1,5233,0,0820,0,8417,0,5337,0,0568,-0,0829,0,6116,-0,3903,0,8647,-0,3162,-0,0798,-0,1313,0,9881,-1,9770,0,6420,2,2010,8,1.062,4910,1.219,3120,0,8689,0
848,08-04-2022 13:29:47 598,-1,9700,1,2158,1,5259,0,0824,0,8407,0,5351,0,0558,-0,0835,0,6142,-0,3897,0,8678,-0,3084,-0,0129,-0,1106,0,9938,-1,9770,0,6420,2,2010,8,1.061,9480,1.219,6850,0,8665,0
849,08-04-2022 13:29:47 609,-1,9697,1,2150,1,5284,0,0829,0,8399,0,5363,0,0549,-0,0841,0,6169,-0,3872,0,8715,-0,3008,-0,0108,-0,1051,0,9944,-1,9770,0,6420,2,2010,8,1.061,1820,1.219,9460,0,8641,0
850,08-04-2022 13:29:47 620,-1,9699,1,2143,1,5310,0,0837,0,8389,0,5378,0,0542,-0,0849,0,6197,-0,3795,0,8788,-0,2892,-0,0084,-0,1044,0,9945,-1,9770,0,6420,2,2010,8,1.060,8940,1.220,5150,0,8617,0
851,08-04-2022 13:29:47 631,-1,9696,1,2135,1,5335,0,0846,0,8378,0,5394,0,0530,-0,0858,0,6226,-0,3689,0,8874,-0,2765,-0,0100,-0,1078,0,9941,-1,9770,0,6420,2,2010,8,1.060,1430,1.221,4200,0,8594,0
852,08-04-2022 13:29:47 643,-1,9696,1,2126,1,5359,0,0855,0,8364,0,5414,0,0518,-0,0869,0,6256,-0,3589,0,8954,-0,2636,-0,0129,-0,0986,0,9950,-1,9770,0,6420,2,2010,8,1.059,5270,1.222,8750,0,8571,0
853,08-04-2022 13:29:47 654,-1,9694,1,2117,1,5383,0,0865,0,8345,0,5442,0,0498,-0,0873,0,6283,-0,3528,0,9011,-0,2521,-0,0121,-0,1009,0,9948,-1,9770,0,6420,2,2010,8,1.058,5240,1.225,5820,0,8549,0
854,08-04-2022 13:29:47 665,-1,9693,1,2107,1,5406,0,0873,0,8323,0,5474,0,0483,-0,0874,0,6312,-0,3472,0,9065,-0,2402,-0,0731,-0,0971,0,9926,-1,9770,0,6420,2,2010,8,1.057,7840,1.228,9040,0,8528,0
855,08-04-2022 13:29:47 676,-1,9691,1,2095,1,5428,0,0885,0,8295,0,5514,0,0467,-0,0867,0,6341,-0,3446,0,9102,-0,2298,-0,0787,-0,0924,0,9926,-1,9770,0,6420,2,2010,8,1.057,2190,1.233,4850,0,8508,0
856,08-04-2022 13:29:47 687,-1,9690,1,2085,1,5449,0,0898,0,8269,0,5552,0,0452,-0,0858,0,6367,-0,3437,0,9127,-0,2210,-0,0766,-0,0904,0,9930,-1,9770,0,6420,2,2010,8,1.057,0800,1.237,8640,0,8490,0
857,08-04-2022 13:29:47 698,-1,9687,1,2072,1,5469,0,0916,0,8240,0,5592,0,0439,-0,0845,0,6391,-0,3456,0,9134,-0,2151,-0,0625,-0,0885,0,9941,-1,9770,0,6420,2,2010,8,1.056,8430,1.242,7070,0,8471,0
858,08-04-2022 13:29:47 709,-1,9686,1,2061,1,5489,0,0936,0,8210,0,5631,0,0426,-0,0827,0,6413,-0,3470,0,9139,-0,2108,-0,0712,-0,0865,0,9937,-1,9770,0,6420,2,2010,8,1.057,0380,1.247,5720,0,8454,0
859,08-04-2022 13:29:47 720,-1,9687,1,2051,1,5510,0,0957,0,8181,0,5671,0,0422,-0,0803,0,6430,-0,3506,0,9120,-0,2131,-0,0709,-0,0857,0,9938,-1,9770,0,6420,2,2010,8,1.057,6680,1.252,2540,0,8436,0
860,08-04-2022 13:29:47 731,-1,9685,1,2040,1,5531,0,0969,0,8157,0,5703,0,0411,-0,0787,0,6448,-0,3512,0,9120,-0,2120,-0,0829,-0,0787,0,9934,-1,9770,0,6420,2,2010,8,1.057,9600,1.255,9610,0,8417,0
861,08-04-2022 13:29:47 742,-1,9680,1,2028,1,5553,0,0977,0,8136,0,5732,0,0408,-0,0767,0,6459,-0,3503,0,9120,-0,2134,-0,0828,-0,0798,0,9934,-1,9770,0,6420,2,2010,8,1.058,3000,1.259,0380,0,8396,0
862,08-04-2022 13:29:47 753,-1,9677,1,2019,1,5576,0,0976,0,8124,0,5748,0,0404,-0,0760,0,6468,-0,3448,0,9145,-0,2116,-0,0118,-0,0955,0,9953,-1,9770,0,6420,2,2010,8,1.058,7460,1.260,1660,0,8374,0
863,08-04-2022 13:29:47 765,-1,9678,1,2011,1,5601,0,0973,0,8119,0,5756,0,0407,-0,0762,0,6478,-0,3372,0,9183,-0,2074,-0,0061,-0,0941,0,9955,-1,9770,0,6420,2,2010,8,1.059,7180,1.259,9190,0,8352,0
864,08-04-2022 13:29:47 776,-1,9673,1,2002,1,5625,0,0969,0,8118,0,5759,0,0409,-0,0762,0,6487,-0,3237,0,9247,-0,2005,-0,0069,-0,0940,0,9955,-1,9770,0,6420,2,2010,8,1.059,6560,1.258,9710,0,8328,0
865,08-04-2022 13:29:47 787,-1,9675,1,1996,1,5648,0,0971,0,8116,0,5761,0,0411,-0,0762,0,6500,-0,3118,0,9300,-0,1945,-0,0100,-0,0809,0,9967,-1,9770,0,6420,2,2010,8,1.059,8570,1.257,9850,0,8306,0
866,08-04-2022 13:29:47 798,-1,9672,1,1988,1,5670,0,0976,0,8112,0,5766,0,0409,-0,0755,0,6509,-0,3030,0,9338,-0,1904,-0,0043,-0,0869,0,9962,-1,9770,0,6420,2,2010,8,1.059,4510,1.257,4510,0,8284,0
867,08-04-2022 13:29:47 809,-1,9669,1,1979,1,5692,0,0986,0,8105,0,5774,0,0401,-0,0743,0,6518,-0,2968,0,9363,-0,1880,-0,0073,-0,0857,0,9963,-1,9770,0,6420,2,2010,8,1.058,6080,1.257,6010,0,8261,0
868,08-04-2022 13:29:47 820,-1,9666,1,1971,1,5712,0,1001,0,8092,0,5790,0,0393,-0,0720,0,6524,-0,2928,0,9377,-0,1872,-0,0027,-0,0901,0,9959,-1,9770,0,6420,2,2010,8,1.057,5730,1.258,8830,0,8240,0
869,08-04-2022 13:29:47 832,-1,9662,1,1962,1,5732,0,1014,0,8077,0,5808,0,0385,-0,0693,0,6530,-0,2887,0,9390,-0,1872,-0,0044,-0,0910,0,9958,-1,9770,0,6420,2,2010,8,1.056,7440,1.260,5860,0,8220,0
870,08-04-2022 13:29:47 843,-1,9661,1,1954,1,5752,0,1025,0,8062,0,5827,0,0376,-0,0667,0,6534,-0,2840,0,9403,-0,1878,-0,0822,-0,0671,0,9944,-1,9770,0,6420,2,2010,8,1.056,1290,1.262,2220,0,8201,0
871,08-04-2022 13:29:47 854,-1,9657,1,1945,1,5771,0,1035,0,8048,0,5844,0,0360,-0,0640,0,6536,-0,2784,0,9419,-0,1880,-0,0948,-0,0644,0,9934,-1,9770,0,6420,2,2010,8,1.055,2830,1.263,7770,0,8182,0
872,08-04-2022 13:29:47 865,-1,9654,1,1938,1,5790,0,1045,0,8034,0,5862,0,0348,-0,0614,0,6541,-0,2721,0,9438,-0,1876,-0,0942,-0,0622,0,9936,-1,9770,0,6420,2,2010,8,1.054,3790,1.265,3610,0,8163,0
873,08-04-2022 13:29:47 875,-1,9651,1,1930,1,5807,0,1054,0,8019,0,5880,0,0331,-0,0588,0,6545,-0,2660,0,9458,-0,1864,-0,0457,-0,0761,0,9960,-1,9770,0,6420,2,2010,8,1.053,2110,1.267,0860,0,8145,0
874,08-04-2022 13:29:47 887,-1,9647,1,1922,1,5824,0,1064,0,8004,0,5900,0,0311,-0,0555,0,6550,-0,2614,0,9475,-0,1843,-0,0044,-0,0849,0,9964,-1,9770,0,6420,2,2010,8,1.051,8420,1.268,9270,0,8127,0
