frame,time,player_pos_x,player_pos_y,player_pos_z,player_up_x,player_up_y,player_up_z,rel_r_hand_x,rel_r_hand_y,rel_r_hand_z,r_hand_up_x,r_hand_up_y,r_hand_up_z,gaze_vec_x,gaze_vec_y,gaze_vec_z,gaze_p_x,gaze_p_y,gaze_p_z,obj_tag,obj_interacted_with,gaze_to_screen_x,gaze_to_screen_y,gaze_to_screen_z,obj_interacted_with
59;08-04-2022 13:44:52 865;-2,0230;1,2874;1,3293;-0,0394;0,9790;0,2000;0,2451;0,0287;-0,0321;0,5146;-0,3302;-0,7913;0,0079;-0,0116;0,9999;-1,9760;1,0710;2,2380;5;1.261,2830;1.333,3290;0,9344;0
60;08-04-2022 13:44:52 876;-2,0231;1,2879;1,3291;-0,0400;0,9798;0,1960;0,2478;0,0277;-0,0317;0,5083;-0,3334;-0,7940;0,0080;-0,0082;0,9999;-1,9760;1,0710;2,2380;5;1.261,8640;1.328,4760;0,9346;0
61;08-04-2022 13:44:52 887;-2,0234;1,2883;1,3289;-0,0406;0,9805;0,1924;0,2475;0,0270;-0,0301;0,5058;-0,3383;-0,7936;-0,0030;-0,0052;1,0000;-1,9760;1,0710;2,2380;5;1.263,0120;1.324,2150;0,9347;0
62;08-04-2022 13:44:52 898;-2,0242;1,2889;1,3286;-0,0410;0,9810;0,1896;0,2492;0,0262;-0,0290;0,4984;-0,3436;-0,7959;-0,0007;-0,0211;0,9998;-1,9760;1,0710;2,2380;5;1.264,8250;1.320,4220;0,9350;0
63;08-04-2022 13:44:52 910;-2,0248;1,2892;1,3284;-0,0403;0,9816;0,1867;0,2529;0,0254;-0,0282;0,4892;-0,3483;-0,7996;0,0047;-0,0258;0,9996;-1,9760;1,0710;2,2380;5;1.266,2310;1.317,0000;0,9352;0
64;08-04-2022 13:44:52 921;-2,0251;1,2893;1,3281;-0,0393;0,9820;0,1848;0,2547;0,0254;-0,0262;0,4751;-0,3533;-0,8059;0,0603;-0,0439;0,9972;-1,9760;1,0710;2,2380;5;1.266,2750;1.314,8590;0,9353;0
65;08-04-2022 13:44:52 933;-2,0260;1,2896;1,3279;-0,0389;0,9822;0,1838;0,2589;0,0244;-0,0250;0,4587;-0,3587;-0,8130;0,0641;-0,0525;0,9966;-1,9760;1,0710;2,2380;5;1.267,5610;1.313,4610;0,9355;0
66;08-04-2022 13:44:52 944;-2,0264;1,2897;1,3276;-0,0380;0,9823;0,1834;0,2613;0,0242;-0,0221;0,4325;-0,3648;-0,8245;0,0697;-0,0600;0,9958;-1,9760;1,0710;2,2380;5;1.267,4270;1.313,1560;0,9358;0
67;08-04-2022 13:44:52 955;-2,0271;1,2898;1,3273;-0,0379;0,9822;0,1841;0,2567;0,0268;-0,0187;0,4061;-0,3698;-0,8357;0,0649;-0,0546;0,9964;-1,9760;1,0710;2,2380;5;1.268,2560;1.313,7280;0,9362;0
68;08-04-2022 13:44:52 966;-2,0274;1,2899;1,3270;-0,0383;0,9820;0,1848;0,2599;0,0260;-0,0169;0,3782;-0,3744;-0,8466;0,0673;-0,0704;0,9952;-1,9760;1,0710;2,2380;5;1.268,7080;1.314,5660;0,9365;0
