frame,time,player_pos_x,player_pos_y,player_pos_z,player_up_x,player_up_y,player_up_z,rel_r_hand_x,rel_r_hand_y,rel_r_hand_z,r_hand_up_x,r_hand_up_y,r_hand_up_z,gaze_vec_x,gaze_vec_y,gaze_vec_z,gaze_p_x,gaze_p_y,gaze_p_z,obj_tag,obj_interacted_with,gaze_to_screen_x,gaze_to_screen_y,gaze_to_screen_z,obj_interacted_with
1;08-04-2022 17:53:59 577;-1,9737;1,2892;1,2738;0,1510;0,9094;0,3875;-0,7779;-0,8559;0,0849;0,0000;1,0000;0,0000;-0,0657;0,0261;0,9975;-2,5000;0,0000;2,5000;0;211,3519;687,7285;1,2182;0
2;08-04-2022 17:53:59 595;-1,9732;1,2891;1,2738;0,1544;0,9098;0,3852;-0,7744;-0,8591;0,0885;0,0000;1,0000;0,0000;-0,1340;0,0349;0,9904;-2,5000;0,0000;2,5000;0;224,1691;686,3500;1,2239;0
3;08-04-2022 17:53:59 608;-1,9729;1,2891;1,2738;0,1559;0,9101;0,3840;-0,7727;-0,8607;0,0905;0,0000;1,0000;0,0000;-0,1305;0,0355;0,9908;-2,5000;0,0000;2,5000;0;231,2270;685,8471;1,2271;0
4;08-04-2022 17:53:59 616;-1,9730;1,2894;1,2740;0,1572;0,9103;0,3830;-0,7708;-0,8622;0,0928;0,0000;1,0000;0,0000;-0,1620;0,0382;0,9860;-2,5000;0,0000;2,5000;0;238,5603;685,6682;1,2305;0
5;08-04-2022 17:53:59 626;-1,9727;1,2894;1,2740;0,1589;0,9105;0,3817;-0,7690;-0,8639;0,0943;0,0000;1,0000;0,0000;-0,1828;0,0415;0,9823;-2,5000;0,0000;2,5000;0;244,7544;684,5569;1,2331;0
6;08-04-2022 17:53:59 637;-1,9731;1,2896;1,2741;0,1598;0,9108;0,3807;-0,7672;-0,8652;0,0961;0,0000;1,0000;0,0000;-0,1772;0,0371;0,9835;-2,5000;0,0000;2,5000;0;251,0145;684,1334;1,2359;0
7;08-04-2022 17:53:59 648;-1,9734;1,2897;1,2742;0,1609;0,9111;0,3794;-0,7654;-0,8666;0,0972;0,0000;1,0000;0,0000;-0,1884;0,0432;0,9811;-2,5000;0,0000;2,5000;0;255,8913;682,9006;1,2377;0
8;08-04-2022 17:53:59 659;-1,9730;1,2897;1,2741;0,1618;0,9115;0,3780;-0,7643;-0,8679;0,0975;0,0000;1,0000;0,0000;-0,2032;0,0434;0,9782;-2,5000;0,0000;2,5000;0;258,8204;680,9243;1,2385;0
9;08-04-2022 17:53:59 671;-1,9724;1,2897;1,2740;0,1626;0,9119;0,3768;-0,7637;-0,8690;0,0969;0,0000;1,0000;0,0000;-0,2143;0,0447;0,9757;-2,5000;0,0000;2,5000;0;259,2730;678,6725;1,2382;0
10;08-04-2022 17:53:59 681;-1,9729;1,2901;1,2742;0,1636;0,9124;0,3752;-0,7619;-0,8707;0,0951;0,0000;1,0000;0,0000;-0,2150;0,0462;0,9755;-2,5000;0,0000;2,5000;0;257,3363;674,2855;1,2358;0
11;08-04-2022 17:53:59 692;-1,9728;1,2904;1,2742;0,1646;0,9131;0,3730;-0,7606;-0,8727;0,0906;0,0000;1,0000;0,0000;-0,2137;0,0422;0,9760;-2,5000;0,0000;2,5000;0;249,3204;667,0848;1,2299;0
12;08-04-2022 17:53:59 704;-1,9716;1,2905;1,2738;0,1660;0,9140;0,3703;-0,7603;-0,8749;0,0832;0,0000;1,0000;0,0000;-0,2226;0,0551;0,9733;-2,5000;0,0000;2,5000;0;234,0679;656,6223;1,2198;0
13;08-04-2022 17:53:59 715;-1,9701;1,2907;1,2731;0,1670;0,9153;0,3666;-0,7602;-0,8775;0,0732;0,0000;1,0000;0,0000;-0,2577;0,0509;0,9649;-2,5000;0,0000;2,5000;0;213,0308;642,4654;1,2062;0
14;08-04-2022 17:53:59 726;-1,9679;1,2910;1,2723;0,1669;0,9180;0,3598;-0,7604;-0,8810;0,0547;0,0000;1,0000;0,0000;-0,3705;0,0486;0,9276;-2,5000;0,0000;2,5000;0;174,4945;616,3071;1,1816;0
15;08-04-2022 17:53:59 737;-1,9653;1,2916;1,2712;0,1668;0,9204;0,3536;-0,7612;-0,8844;0,0317;0,0000;1,0000;0,0000;-0,4425;0,0472;0,8955;0,0000;0,0000;2,5000;0;1.619,8440;1.184,7720;2,4636;0
16;08-04-2022 17:53:59 748;-1,9632;1,2924;1,2701;0,1661;0,9235;0,3458;-0,7605;-0,8883;0,0041;0,0000;1,0000;0,0000;-0,4952;0,0748;0,8656;0,0000;0,0000;2,5000;0;1.586,9300;1.179,5430;2,4840;0
17;08-04-2022 17:53:59 759;-1,9600;1,2931;1,2685;0,1648;0,9267;0,3379;-0,7603;-0,8917;-0,0308;0,0000;1,0000;0,0000;-0,5430;0,0255;0,8393;0,0000;0,0000;2,5000;0;1.543,9940;1.174,0910;2,5083;0
18;08-04-2022 17:53:59 770;-1,9570;1,2936;1,2667;0,1641;0,9291;0,3314;-0,7588;-0,8946;-0,0634;0,0000;1,0000;0,0000;-0,4043;0,0091;0,9146;0,0000;0,0000;2,5000;0;1.502,8300;1.170,2660;2,5293;0
19;08-04-2022 17:53:59 781;-1,9538;1,2942;1,2647;0,1633;0,9312;0,3260;-0,7571;-0,8968;-0,0952;0,0000;1,0000;0,0000;-0,4339;0,0129;0,9008;0,0000;0,0000;2,5000;0;1.462,0730;1.166,9340;2,5475;0
20;08-04-2022 17:53:59 792;-1,9515;1,2951;1,2627;0,1628;0,9327;0,3218;-0,7541;-0,8989;-0,1247;0,0000;1,0000;0,0000;-0,4781;-0,0103;0,8782;0,0000;0,0000;2,5000;0;1.422,7450;1.164,5860;2,5632;0
21;08-04-2022 17:53:59 804;-1,9484;1,2956;1,2604;0,1623;0,9343;0,3173;-0,7506;-0,9008;-0,1541;0,0000;1,0000;0,0000;-0,4800;-0,0148;0,8771;0,0000;0,0000;0,0000;0;3.557,6510;-56,4348;0,9710;0
22;08-04-2022 17:53:59 814;-1,9457;1,2961;1,2580;0,1616;0,9359;0,3130;-0,7459;-0,9024;-0,1835;0,0000;1,0000;0,0000;-0,4796;-0,0300;0,8770;2,5000;0,0000;2,2500;0;1.781,4930;1.323,2520;4,2129;0
23;08-04-2022 17:53:59 826;-1,9428;1,2966;1,2554;0,1614;0,9372;0,3092;-0,7403;-0,9041;-0,2127;0,0000;1,0000;0,0000;-0,4586;-0,0122;0,8885;2,5000;0,0000;2,2500;0;1.734,0020;1.322,4050;4,2853;0
24;08-04-2022 17:53:59 837;-1,9409;1,2973;1,2527;0,1613;0,9383;0,3060;-0,7337;-0,9055;-0,2397;0,0000;1,0000;0,0000;-0,4308;-0,0154;0,9023;2,5000;0,0000;2,2500;0;1.689,2750;1.321,8660;4,3513;0
25;08-04-2022 17:53:59 848;-1,9384;1,2976;1,2500;0,1615;0,9392;0,3031;-0,7270;-0,9067;-0,2648;0,0000;1,0000;0,0000;-0,4090;-0,0162;0,9124;2,5000;0,0000;2,2500;0;1.648,8360;1.321,7530;4,4073;0
26;08-04-2022 17:53:59 859;-1,9360;1,2980;1,2474;0,1625;0,9402;0,2993;-0,7190;-0,9090;-0,2879;0,0000;1,0000;0,0000;-0,3730;-0,0267;0,9274;2,5000;0,0000;2,2500;0;1.612,4600;1.322,0680;4,4549;0
27;08-04-2022 17:53:59 870;-1,9338;1,2984;1,2449;0,1637;0,9418;0,2936;-0,7090;-0,9123;-0,3103;0,0000;1,0000;0,0000;-0,3416;-0,0286;0,9394;2,5000;0,0000;2,2500;0;1.578,7900;1.321,9840;4,4962;0
28;08-04-2022 17:53:59 881;-1,9317;1,2989;1,2424;0,1656;0,9437;0,2863;-0,6973;-0,9167;-0,3313;0,0000;1,0000;0,0000;-0,3257;-0,0331;0,9449;2,5000;0,0000;2,2500;0;1.548,1750;1.321,8960;4,5311;0
