frame,time,player_pos_x,player_pos_y,player_pos_z,player_up_x,player_up_y,player_up_z,rel_r_hand_x,rel_r_hand_y,rel_r_hand_z,r_hand_up_x,r_hand_up_y,r_hand_up_z,gaze_vec_x,gaze_vec_y,gaze_vec_z,gaze_p_x,gaze_p_y,gaze_p_z,obj_tag,obj_interacted_with,gaze_to_screen_x,gaze_to_screen_y,gaze_to_screen_z,obj_interacted_with
39;08-04-2022 18:17:13 981;-2,0793;1,3563;1,3108;0,0009;0,9983;-0,0577;0,2400;-0,2515;0,1487;0,1381;0,3923;-0,9094;0,4416;0,1188;0,8893;-2,5130;1,7350;1,8890;1;933,7189;1.887,3510;0,7122;0
40;08-04-2022 18:17:13 992;-2,0794;1,3562;1,3109;0,0007;0,9983;-0,0576;0,2401;-0,2514;0,1485;0,1375;0,3922;-0,9095;0,4406;0,1192;0,8898;-2,5130;1,7350;1,8890;1;934,3932;1.887,6510;0,7122;0
41;08-04-2022 18:17:14 3;-2,0795;1,3562;1,3109;0,0002;0,9984;-0,0573;0,2404;-0,2516;0,1483;0,1381;0,3922;-0,9095;0,4411;0,1198;0,8894;-2,5130;1,7350;1,8890;1;934,9465;1.888,3790;0,7120;0
42;08-04-2022 18:17:14 14;-2,0795;1,3562;1,3109;0,0000;0,9984;-0,0571;0,2402;-0,2514;0,1483;0,1383;0,3920;-0,9095;0,4416;0,1202;0,8891;-2,5130;1,7350;1,8890;1;935,6650;1.888,7770;0,7120;0
43;08-04-2022 18:17:14 26;-2,0795;1,3562;1,3110;-0,0002;0,9984;-0,0566;0,2403;-0,2513;0,1483;0,1390;0,3922;-0,9093;0,4404;0,1205;0,8897;-2,5130;1,7350;1,8890;1;936,2620;1.889,4630;0,7119;0
44;08-04-2022 18:17:14 36;-2,0795;1,3561;1,3110;-0,0002;0,9984;-0,0563;0,2401;-0,2511;0,1484;0,1396;0,3923;-0,9092;0,4408;0,1210;0,8894;-2,5130;1,7350;1,8890;1;936,3604;1.889,8710;0,7119;0
45;08-04-2022 18:17:14 48;-2,0796;1,3561;1,3111;0,0001;0,9984;-0,0559;0,2402;-0,2509;0,1484;0,1399;0,3922;-0,9092;0,4407;0,1205;0,8895;-2,5130;1,7350;1,8890;1;935,8998;1.890,3450;0,7116;0
46;08-04-2022 18:17:14 58;-2,0796;1,3561;1,3112;0,0001;0,9985;-0,0552;0,2403;-0,2509;0,1486;0,1399;0,3922;-0,9092;0,4406;0,1211;0,8895;-2,5130;1,7350;1,8890;1;935,2836;1.891,1210;0,7113;0
47;08-04-2022 18:17:14 70;-2,0794;1,3560;1,3112;0,0003;0,9985;-0,0549;0,2401;-0,2507;0,1489;0,1401;0,3922;-0,9091;0,4418;0,1179;0,8893;-2,5130;1,7350;1,8890;1;933,9332;1.891,5310;0,7111;0
48;08-04-2022 18:17:14 81;-2,0794;1,3560;1,3112;0,0001;0,9985;-0,0543;0,2399;-0,2506;0,1492;0,1409;0,3925;-0,9089;0,4402;0,1170;0,8902;-2,5130;1,7350;1,8890;1;932,5094;1.892,6320;0,7106;0
49;08-04-2022 18:17:14 92;-2,0792;1,3559;1,3112;-0,0002;0,9986;-0,0538;0,2395;-0,2505;0,1498;0,1419;0,3929;-0,9086;0,4418;0,1199;0,8891;-2,5130;1,7350;1,8890;1;930,9150;1.893,5730;0,7103;0
50;08-04-2022 18:17:14 103;-2,0793;1,3559;1,3114;-0,0007;0,9986;-0,0531;0,2393;-0,2504;0,1503;0,1427;0,3930;-0,9084;0,4430;0,1204;0,8884;-2,5130;1,7350;1,8890;1;929,1462;1.895,1090;0,7095;0
51;08-04-2022 18:17:14 114;-2,0791;1,3558;1,3114;-0,0015;0,9986;-0,0523;0,2390;-0,2504;0,1509;0,1436;0,3929;-0,9083;0,4439;0,1195;0,8880;-2,5130;1,7350;1,8890;1;926,8880;1.897,0230;0,7089;0
52;08-04-2022 18:17:14 126;-2,0788;1,3557;1,3115;-0,0019;0,9987;-0,0513;0,2386;-0,2501;0,1516;0,1442;0,3928;-0,9083;0,4494;0,1218;0,8850;-2,5130;1,7350;1,8890;1;924,2321;1.898,9970;0,7081;0
53;08-04-2022 18:17:14 137;-2,0786;1,3556;1,3116;-0,0025;0,9987;-0,0501;0,2385;-0,2501;0,1523;0,1442;0,3931;-0,9081;0,4480;0,1222;0,8856;-2,5130;1,7350;1,8890;1;920,7045;1.901,4410;0,7070;0
54;08-04-2022 18:17:14 148;-2,0784;1,3555;1,3118;-0,0029;0,9988;-0,0485;0,2379;-0,2497;0,1535;0,1443;0,3938;-0,9078;0,4440;0,1174;0,8883;-2,5130;1,7350;1,8890;1;916,2126;1.904,2150;0,7057;0
55;08-04-2022 18:17:14 159;-2,0781;1,3553;1,3119;-0,0036;0,9989;-0,0470;0,2368;-0,2492;0,1549;0,1439;0,3944;-0,9076;0,3383;0,0139;0,9409;-5,0000;0,0000;2,5000;0;-26,1387;632,1988;2,0293;0
56;08-04-2022 18:17:14 170;-2,0777;1,3551;1,3122;-0,0045;0,9990;-0,0455;0,2356;-0,2488;0,1563;0,1419;0,3945;-0,9079;0,3030;-0,0563;0,9513;-5,0000;0,0000;2,5000;0;-37,2814;631,3408;2,0204;0
57;08-04-2022 18:17:14 181;-2,0773;1,3549;1,3123;-0,0057;0,9990;-0,0437;0,2346;-0,2484;0,1577;0,1401;0,3939;-0,9084;0,2643;-0,1137;0,9577;-5,0000;0,0000;2,5000;0;-48,7996;631,0163;2,0114;0
58;08-04-2022 18:17:14 193;-2,0767;1,3548;1,3125;-0,0071;0,9991;-0,0420;0,2329;-0,2481;0,1595;0,1390;0,3931;-0,9089;0,2196;-0,2067;0,9534;-5,0000;0,0000;2,5000;0;-62,7642;630,3062;2,0005;0
59;08-04-2022 18:17:14 204;-2,0762;1,3546;1,3128;-0,0089;0,9991;-0,0405;0,2311;-0,2477;0,1610;0,1384;0,3920;-0,9095;0,2110;-0,2352;0,9487;-2,6210;1,0330;2,1900;4;962,2833;990,0156;0,9912;0
60;08-04-2022 18:17:14 216;-2,0756;1,3545;1,3130;-0,0109;0,9992;-0,0390;0,2294;-0,2475;0,1627;0,1377;0,3916;-0,9098;0,1827;-0,2617;0,9477;-2,6210;1,0330;2,1900;4;954,5621;992,4292;0,9904;0
61;08-04-2022 18:17:14 227;-2,0748;1,3543;1,3132;-0,0123;0,9992;-0,0371;0,2273;-0,2471;0,1645;0,1383;0,3913;-0,9098;0,1544;-0,2782;0,9480;-5,0000;0,0000;2,5000;0;-107,4249;629,1923;1,9667;0
62;08-04-2022 18:17:14 238;-2,0742;1,3541;1,3135;-0,0133;0,9993;-0,0352;0,2255;-0,2466;0,1664;0,1390;0,3913;-0,9097;0,1587;-0,2781;0,9473;-5,0000;0,0000;2,5000;0;-123,9452;627,1224;1,9536;0
63;08-04-2022 18:17:14 249;-2,0734;1,3539;1,3137;-0,0137;0,9994;-0,0331;0,2235;-0,2458;0,1685;0,1399;0,3918;-0,9094;0,1642;-0,2688;0,9491;-5,0000;0,0000;2,5000;0;-141,3160;624,0667;1,9397;0
64;08-04-2022 18:17:14 260;-2,0728;1,3537;1,3140;-0,0142;0,9994;-0,0307;0,2218;-0,2452;0,1706;0,1402;0,3922;-0,9091;0,1830;-0,2558;0,9492;-5,0000;0,0000;2,5000;0;-159,1939;621,0018;1,9255;0
65;08-04-2022 18:17:14 272;-2,0721;1,3535;1,3144;-0,0149;0,9995;-0,0285;0,2198;-0,2445;0,1727;0,1401;0,3924;-0,9091;0,2021;-0,2576;0,9449;-5,0000;0,0000;2,5000;0;-179,0521;617,5053;1,9098;0
66;08-04-2022 18:17:14 283;-2,0715;1,3533;1,3146;-0,0158;0,9995;-0,0264;0,2180;-0,2442;0,1747;0,1387;0,3925;-0,9092;0,2265;-0,2436;0,9430;-2,6210;1,0330;2,1900;4;903,6779;1.005,9330;0,9832;0
67;08-04-2022 18:17:14 293;-2,0705;1,3530;1,3148;-0,0169;0,9996;-0,0241;0,2156;-0,2436;0,1768;0,1375;0,3925;-0,9094;0,2308;-0,2462;0,9413;-2,6210;1,0330;2,1900;4;894,3029;1.008,5450;0,9819;0
68;08-04-2022 18:17:14 304;-2,0699;1,3528;1,3152;-0,0177;0,9996;-0,0219;0,2137;-0,2430;0,1788;0,1373;0,3925;-0,9094;0,2412;-0,2421;0,9398;-2,6210;1,0330;2,1900;4;885,2720;1.010,7810;0,9803;0
69;08-04-2022 18:17:14 316;-2,0693;1,3525;1,3154;-0,0187;0,9996;-0,0192;0,2117;-0,2424;0,1808;0,1375;0,3924;-0,9095;0,2455;-0,2378;0,9398;-2,6210;1,0330;2,1900;4;876,2432;1.013,6940;0,9788;0
70;08-04-2022 18:17:14 327;-2,0683;1,3521;1,3156;-0,0194;0,9997;-0,0163;0,2095;-0,2415;0,1831;0,1377;0,3923;-0,9095;0,2579;-0,2367;0,9367;-2,6210;1,0330;2,1900;4;867,0411;1.016,9400;0,9775;0
71;08-04-2022 18:17:14 338;-2,0676;1,3517;1,3158;-0,0199;0,9997;-0,0126;0,2077;-0,2404;0,1853;0,1375;0,3929;-0,9092;0,2623;-0,2329;0,9365;-2,6210;1,0330;2,1900;4;857,8242;1.020,6930;0,9761;0
72;08-04-2022 18:17:14 349;-2,0667;1,3513;1,3160;-0,0202;0,9998;-0,0088;0,2056;-0,2393;0,1878;0,1376;0,3933;-0,9091;0,2663;-0,2304;0,9359;-2,6210;1,0330;2,1900;4;848,2285;1.024,4260;0,9746;0
73;08-04-2022 18:17:14 360;-2,0660;1,3509;1,3163;-0,0206;0,9998;-0,0047;0,2038;-0,2382;0,1904;0,1376;0,3936;-0,9089;0,2762;-0,2274;0,9338;-2,6210;1,0330;2,1900;4;838,1626;1.028,3970;0,9729;0
74;08-04-2022 18:17:14 371;-2,0652;1,3505;1,3165;-0,0211;0,9998;-0,0005;0,2017;-0,2369;0,1930;0,1372;0,3941;-0,9088;0,2806;-0,2258;0,9329;-5,0000;0,0000;2,5000;0;-366,2069;592,2684;1,7733;0
75;08-04-2022 18:17:14 382;-2,0645;1,3500;1,3168;-0,0218;0,9998;0,0042;0,1996;-0,2356;0,1957;0,1364;0,3949;-0,9086;0,2856;-0,2220;0,9323;-5,0000;0,0000;2,5000;0;-390,4799;589,8819;1,7569;0
76;08-04-2022 18:17:14 393;-2,0635;1,3494;1,3169;-0,0227;0,9997;0,0093;0,1973;-0,2341;0,1985;0,1357;0,3950;-0,9086;0,3014;-0,2134;0,9293;-2,6210;1,0330;2,1900;4;806,8328;1.043,2080;0,9678;0
77;08-04-2022 18:17:14 404;-2,0626;1,3489;1,3171;-0,0238;0,9996;0,0153;0,1949;-0,2324;0,2016;0,1351;0,3950;-0,9087;0,2991;-0,2144;0,9298;-5,0000;0,0000;2,5000;0;-439,4204;588,4711;1,7256;0
78;08-04-2022 18:17:14 415;-2,0618;1,3483;1,3173;-0,0251;0,9995;0,0213;0,1923;-0,2306;0,2046;0,1345;0,3953;-0,9087;0,3078;-0,2105;0,9278;-5,0000;0,0000;2,5000;0;-465,0773;588,3138;1,7096;0
79;08-04-2022 18:17:14 427;-2,0608;1,3476;1,3175;-0,0264;0,9993;0,0283;0,1895;-0,2286;0,2080;0,1336;0,3960;-0,9085;0,3330;-0,2180;0,9174;-2,6210;1,0330;2,1900;4;773,3217;1.064,4020;0,9627;0
80;08-04-2022 18:17:14 438;-2,0599;1,3469;1,3177;-0,0275;0,9990;0,0355;0,1866;-0,2264;0,2114;0,1334;0,3967;-0,9082;0,3463;-0,2061;0,9152;-2,6210;1,0330;2,1900;4;761,8340;1.072,4040;0,9608;0
81;08-04-2022 18:17:14 449;-2,0586;1,3460;1,3178;-0,0287;0,9987;0,0428;0,1833;-0,2241;0,2148;0,1337;0,3971;-0,9080;0,3527;-0,2115;0,9115;-2,6210;1,0330;2,1900;4;749,8114;1.080,7490;0,9589;0
82;08-04-2022 18:17:14 460;-2,0577;1,3453;1,3180;-0,0295;0,9983;0,0505;0,1807;-0,2218;0,2180;0,1349;0,3972;-0,9078;-1,0000;-1,0000;-1,0000;Infinity;Infinity;Infinity;0;0,0000;0,0000;0,0000;0
83;08-04-2022 18:17:14 472;-2,0565;1,3444;1,3182;-0,0301;0,9979;0,0582;0,1774;-0,2192;0,2215;0,1356;0,3975;-0,9075;-1,0000;-1,0000;-1,0000;Infinity;Infinity;Infinity;0;0,0000;0,0000;0,0000;0
84;08-04-2022 18:17:14 482;-2,0555;1,3436;1,3185;-0,0301;0,9974;0,0656;0,1740;-0,2165;0,2246;0,1357;0,3973;-0,9076;-1,0000;-1,0000;-1,0000;Infinity;Infinity;Infinity;0;0,0000;0,0000;0,0000;0
85;08-04-2022 18:17:14 493;-2,0539;1,3428;1,3186;-0,0301;0,9968;0,0736;0,1706;-0,2139;0,2280;0,1343;0,3972;-0,9078;-1,0000;-1,0000;-1,0000;Infinity;Infinity;Infinity;0;0,0000;0,0000;0,0000;0
86;08-04-2022 18:17:14 504;-2,0528;1,3421;1,3189;-0,0301;0,9962;0,0812;0,1674;-0,2114;0,2310;0,1326;0,3976;-0,9079;-1,0000;-1,0000;-1,0000;Infinity;Infinity;Infinity;0;0,0000;0,0000;0,0000;0
87;08-04-2022 18:17:14 516;-2,0518;1,3413;1,3192;-0,0301;0,9956;0,0886;0,1641;-0,2089;0,2341;0,1315;0,3980;-0,9079;-1,0000;-1,0000;-1,0000;Infinity;Infinity;Infinity;0;0,0000;0,0000;0,0000;0
88;08-04-2022 18:17:14 527;-2,0506;1,3405;1,3194;-0,0302;0,9949;0,0962;0,1608;-0,2062;0,2371;0,1312;0,3986;-0,9077;-1,0000;-1,0000;-1,0000;Infinity;Infinity;Infinity;0;0,0000;0,0000;0,0000;0
89;08-04-2022 18:17:14 538;-2,0496;1,3398;1,3197;-0,0299;0,9942;0,1034;0,1577;-0,2037;0,2397;0,1319;0,3992;-0,9073;-1,0000;-1,0000;-1,0000;Infinity;Infinity;Infinity;0;0,0000;0,0000;0,0000;0
90;08-04-2022 18:17:14 549;-2,0486;1,3390;1,3201;-0,0291;0,9934;0,1111;0,1546;-0,2010;0,2425;0,1323;0,4000;-0,9069;-1,0000;-1,0000;-1,0000;Infinity;Infinity;Infinity;0;0,0000;0,0000;0,0000;0
91;08-04-2022 18:17:14 560;-2,0476;1,3382;1,3204;-0,0282;0,9925;0,1185;0,1517;-0,1984;0,2451;0,1319;0,4004;-0,9068;-1,0000;-1,0000;-1,0000;Infinity;Infinity;Infinity;0;0,0000;0,0000;0,0000;0
92;08-04-2022 18:17:14 571;-2,0466;1,3375;1,3208;-0,0271;0,9917;0,1257;0,1486;-0,1958;0,2474;0,1316;0,4006;-0,9067;-1,0000;-1,0000;-1,0000;Infinity;Infinity;Infinity;0;0,0000;0,0000;0,0000;0
93;08-04-2022 18:17:14 582;-2,0453;1,3367;1,3211;-0,0258;0,9909;0,1319;0,1453;-0,1933;0,2496;0,1308;0,4006;-0,9069;-0,1209;-0,4165;0,9010;-1,9770;0,6420;2,2010;8;1.323,0070;731,3209;0,9620;0
94;08-04-2022 18:17:14 593;-2,0446;1,3361;1,3216;-0,0247;0,9901;0,1379;0,1425;-0,1911;0,2515;0,1300;0,4009;-0,9068;-0,1103;-0,4176;0,9019;-1,9770;0,6420;2,2010;8;1.312,8140;740,8233;0,9656;0
95;08-04-2022 18:17:14 604;-2,0436;1,3355;1,3220;-0,0237;0,9894;0,1431;0,1398;-0,1892;0,2531;0,1290;0,4014;-0,9068;-0,1145;-0,4128;0,9036;-1,9770;0,6420;2,2010;8;1.302,8900;749,1902;0,9687;0
96;08-04-2022 18:17:14 615;-2,0427;1,3349;1,3225;-0,0228;0,9887;0,1480;0,1375;-0,1876;0,2546;0,1283;0,4020;-0,9066;-0,1180;-0,4134;0,9028;-1,9770;0,6420;2,2010;8;1.293,2400;756,9069;0,9714;0
97;08-04-2022 18:17:14 627;-2,0421;1,3344;1,3230;-0,0221;0,9881;0,1525;0,1351;-0,1860;0,2559;0,1286;0,4027;-0,9062;-0,1081;-0,4076;0,9067;-1,9770;0,6420;2,2010;8;1.284,4850;763,7459;0,9737;0
98;08-04-2022 18:17:14 638;-2,0412;1,3339;1,3234;-0,0210;0,9874;0,1569;0,1325;-0,1842;0,2570;0,1292;0,4034;-0,9059;-0,1017;-0,3970;0,9121;-1,9770;0,6420;2,2010;8;1.275,9120;770,4734;0,9760;0
99;08-04-2022 18:17:14 649;-2,0404;1,3333;1,3239;-0,0200;0,9867;0,1614;0,1302;-0,1825;0,2581;0,1290;0,4034;-0,9059;-0,0931;-0,3869;0,9174;-1,9770;0,6420;2,2010;8;1.267,9830;777,1964;0,9782;0
100;08-04-2022 18:17:14 660;-2,0396;1,3328;1,3243;-0,0188;0,9860;0,1654;0,1278;-0,1809;0,2590;0,1282;0,4034;-0,9060;-0,0827;-0,3757;0,9230;-1,9770;0,6420;2,2010;8;1.260,1420;783,2941;0,9801;0
